frp,estado,m_estado,municipio,bioma,riscofogo,diasemchuv,superficie,avg_prep_total,avg_pressao_atm,avg_rad_global,avg_temp_ar,avg_umd_ar,avg_vento_velo,hora,minuto,mes,dia_da_semana,quadrimestre
6.7,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,6.0,,0.0,993.6416666666667,1497.1916666666666,27.6375,51.375,1.2125,17,25,6,4,2
19.2,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,10.0,,0.0,993.6416666666667,1497.1916666666666,27.6375,51.375,1.2125,17,25,6,4,2
6.8,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,6.0,,0.0,993.6416666666667,1497.1916666666666,27.6375,51.375,1.2125,17,25,6,4,2
11.0,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,27.0,,0.0,955.6541666666667,1262.35,22.683333333333334,61.916666666666664,2.8875,17,25,6,4,2
13.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,17.0,,0.0,955.6541666666667,1262.35,22.683333333333334,61.916666666666664,2.8875,17,25,6,4,2
6.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.5,17.0,,0.0,955.6541666666667,1262.35,22.683333333333334,61.916666666666664,2.8875,17,25,6,4,2
48.4,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,PORTO MURTINHO,Pantanal,0.5,2.0,,0.0,955.6541666666667,1262.35,22.683333333333334,61.916666666666664,2.8875,17,25,6,4,2
27.5,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,PORTO MURTINHO,Pantanal,0.8,9.0,,0.0,955.6541666666667,1262.35,22.683333333333334,61.916666666666664,2.8875,17,25,6,4,2
11.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,27.0,,0.0,955.6541666666667,1262.35,22.683333333333334,61.916666666666664,2.8875,17,25,6,4,2
6.2,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,14.0,,0.0,955.6541666666667,1262.35,22.683333333333334,61.916666666666664,2.8875,17,25,6,4,2
19.2,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,12.0,,0.0,955.2625,1350.5916666666667,22.8875,48.708333333333336,2.925,17,10,6,6,2
31.3,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,7.0,,0.0,955.2625,1350.5916666666667,22.8875,48.708333333333336,2.925,17,10,6,6,2
247.5,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,PORTO MURTINHO,Pantanal,0.9,13.0,,0.0,955.2625,1350.5916666666667,22.8875,48.708333333333336,2.925,17,10,6,6,2
42.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,14.0,,0.0,955.2625,1350.5916666666667,22.8875,48.708333333333336,2.925,17,10,6,6,2
9.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,18.0,,0.0,955.2625,1350.5916666666667,22.8875,48.708333333333336,2.925,17,10,6,6,2
22.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.8,7.0,,0.0,955.2625,1350.5916666666667,22.8875,48.708333333333336,2.925,17,10,6,6,2
16.4,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,PORTO MURTINHO,Pantanal,1.0,7.0,,0.0,955.2625,1350.5916666666667,22.8875,48.708333333333336,2.925,17,10,6,6,2
23.9,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,8.0,,0.0,956.0666666666667,1336.5666666666666,23.3375,48.375,2.904166666666667,17,55,6,0,2
32.5,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,7.0,,0.0,956.0666666666667,1336.5666666666666,23.3375,48.375,2.904166666666667,17,55,6,0,2
46.3,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.8,8.0,,0.0,956.0666666666667,1336.5666666666666,23.3375,48.375,2.904166666666667,17,55,6,0,2
13.5,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.8,8.0,,0.0,956.0666666666667,1336.5666666666666,23.3375,48.375,2.904166666666667,17,55,6,0,2
12.4,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.8,8.0,,0.0,956.0666666666667,1336.5666666666666,23.3375,48.375,2.904166666666667,17,55,6,0,2
15.3,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,7.0,,0.0,956.0666666666667,1336.5666666666666,23.3375,48.375,2.904166666666667,17,55,6,0,2
23.2,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,29.0,,0.0,990.8791666666667,1572.85,27.208333333333332,43.541666666666664,1.4958333333333333,17,0,6,1,2
86.1,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.8,9.0,,0.0,952.7166666666667,1327.8583333333333,23.191666666666666,45.75,3.4291666666666667,17,0,6,1,2
28.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.8,9.0,,0.0,952.7166666666667,1327.8583333333333,23.191666666666666,45.75,3.4291666666666667,17,0,6,1,2
34.5,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.8,9.0,,0.0,952.7166666666667,1327.8583333333333,23.191666666666666,45.75,3.4291666666666667,17,0,6,1,2
51.1,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.8,9.0,,0.0,952.7166666666667,1327.8583333333333,23.191666666666666,45.75,3.4291666666666667,17,0,6,1,2
37.0,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,8.0,,0.0,952.7166666666667,1327.8583333333333,23.191666666666666,45.75,3.4291666666666667,17,0,6,1,2
38.0,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,8.0,,0.0,952.7166666666667,1327.8583333333333,23.191666666666666,45.75,3.4291666666666667,17,0,6,1,2
52.3,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,8.0,,0.0,952.7166666666667,1327.8583333333333,23.191666666666666,45.75,3.4291666666666667,17,0,6,1,2
28.4,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,8.0,,0.0,952.7166666666667,1327.8583333333333,23.191666666666666,45.75,3.4291666666666667,17,0,6,1,2
32.4,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,,,0.0,952.7166666666667,1327.8583333333333,23.191666666666666,45.75,3.4291666666666667,17,0,6,1,2
38.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.8,9.0,,0.0,952.7166666666667,1327.8583333333333,23.191666666666666,45.75,3.4291666666666667,17,0,6,1,2
76.2,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.8,9.0,,0.0,952.7166666666667,1327.8583333333333,23.191666666666666,45.75,3.4291666666666667,17,0,6,1,2
45.4,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.8,9.0,,0.0,952.7166666666667,1327.8583333333333,23.191666666666666,45.75,3.4291666666666667,17,0,6,1,2
15.9,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,10.0,,0.0,951.1708333333333,1266.65,22.904166666666665,48.083333333333336,3.3375,17,45,6,2,2
9.9,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.8,,,0.0,951.1708333333333,1266.65,22.904166666666665,48.083333333333336,3.3375,17,45,6,2,2
58.0,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,,,0.0,951.1708333333333,1266.65,22.904166666666665,48.083333333333336,3.3375,17,45,6,2,2
8.1,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,AQUIDAUANA,Pantanal,1.0,16.0,,0.0,951.1708333333333,1266.65,22.904166666666665,48.083333333333336,3.3375,17,45,6,2,2
23.9,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,AQUIDAUANA,Pantanal,1.0,17.0,,0.0,951.1708333333333,1266.65,22.904166666666665,48.083333333333336,3.3375,17,45,6,2,2
25.0,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.8,10.0,,0.0,951.1708333333333,1266.65,22.904166666666665,48.083333333333336,3.3375,17,45,6,2,2
12.3,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.8,10.0,,0.0,951.1708333333333,1266.65,22.904166666666665,48.083333333333336,3.3375,17,45,6,2,2
6.5,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,3.0,,0.0,951.1708333333333,1266.65,22.904166666666665,48.083333333333336,3.3375,17,45,6,2,2
15.9,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.8,10.0,,0.0,951.1708333333333,1266.65,22.904166666666665,48.083333333333336,3.3375,17,45,6,2,2
8.1,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.8,10.0,,0.0,951.1708333333333,1266.65,22.904166666666665,48.083333333333336,3.3375,17,45,6,2,2
34.6,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.8,10.0,,0.0,951.1708333333333,1266.65,22.904166666666665,48.083333333333336,3.3375,17,45,6,2,2
28.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,6.0,,0.0,951.1708333333333,1266.65,22.904166666666665,48.083333333333336,3.3375,17,45,6,2,2
12.7,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,33.0,,0.0,992.4958333333333,938.8416666666667,25.3375,56.416666666666664,1.2833333333333332,17,50,7,2,3
11.2,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,33.0,,0.0,992.4958333333333,938.8416666666667,25.3375,56.416666666666664,1.2833333333333332,17,50,7,2,3
37.8,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,32.0,,0.0,992.4958333333333,938.8416666666667,25.3375,56.416666666666664,1.2833333333333332,17,50,7,2,3
16.7,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,7.0,,0.0,992.4958333333333,938.8416666666667,25.3375,56.416666666666664,1.2833333333333332,17,50,7,2,3
16.8,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,12.0,,0.0,992.4958333333333,938.8416666666667,25.3375,56.416666666666664,1.2833333333333332,17,50,7,2,3
11.4,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,26.0,,0.0,992.4958333333333,938.8416666666667,25.3375,56.416666666666664,1.2833333333333332,17,50,7,2,3
11.1,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,35.0,,0.0,954.4833333333333,1260.4,17.85,58.541666666666664,3.7708333333333335,17,50,7,2,3
13.2,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,5.0,,0.0,954.4833333333333,1260.4,17.85,58.541666666666664,3.7708333333333335,17,50,7,2,3
12.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,31.0,,0.0,954.4833333333333,1260.4,17.85,58.541666666666664,3.7708333333333335,17,50,7,2,3
14.7,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,27.0,,0.0,954.4833333333333,1260.4,17.85,58.541666666666664,3.7708333333333335,17,50,7,2,3
6.9,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,28.0,,0.0,954.4833333333333,1260.4,17.85,58.541666666666664,3.7708333333333335,17,50,7,2,3
35.4,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,27.0,,0.0,954.4833333333333,1260.4,17.85,58.541666666666664,3.7708333333333335,17,50,7,2,3
19.1,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.8,2.0,,0.0,954.4833333333333,1260.4,17.85,58.541666666666664,3.7708333333333335,17,50,7,2,3
6.7,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.4,5.0,,0.0,954.4833333333333,1260.4,17.85,58.541666666666664,3.7708333333333335,17,50,7,2,3
13.1,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,27.0,,0.0,954.4833333333333,1260.4,17.85,58.541666666666664,3.7708333333333335,17,50,7,2,3
338.1,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,27.0,,0.0,954.4833333333333,1260.4,17.85,58.541666666666664,3.7708333333333335,17,50,7,2,3
99.9,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,27.0,,0.0,954.4833333333333,1260.4,17.85,58.541666666666664,3.7708333333333335,17,50,7,2,3
11.6,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,37.0,,0.0,954.4833333333333,1260.4,17.85,58.541666666666664,3.7708333333333335,17,50,7,2,3
13.9,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,PORTO MURTINHO,Pantanal,0.6,4.0,,0.0,954.4833333333333,1260.4,17.85,58.541666666666664,3.7708333333333335,17,50,7,2,3
65.3,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,29.0,,0.0,955.65,958.1916666666667,13.975,61.666666666666664,2.9,16,55,7,3,3
75.0,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,28.0,,0.0,955.65,958.1916666666667,13.975,61.666666666666664,2.9,16,55,7,3,3
59.6,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,29.0,,0.0,955.65,958.1916666666667,13.975,61.666666666666664,2.9,16,55,7,3,3
112.6,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,28.0,,0.0,955.65,958.1916666666667,13.975,61.666666666666664,2.9,16,55,7,3,3
26.1,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,4.0,,0.0,993.8583333333333,1509.5166666666667,22.541666666666668,52.333333333333336,1.3,17,35,7,4,3
58.7,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,3.0,,0.0,993.8583333333333,1509.5166666666667,22.541666666666668,52.333333333333336,1.3,17,35,7,4,3
5.3,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,6.0,,0.0,993.8583333333333,1509.5166666666667,22.541666666666668,52.333333333333336,1.3,17,35,7,4,3
15.5,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,2.0,,0.0,993.8583333333333,1509.5166666666667,22.541666666666668,52.333333333333336,1.3,17,35,7,4,3
17.4,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,5.0,,0.0,993.8583333333333,1509.5166666666667,22.541666666666668,52.333333333333336,1.3,17,35,7,4,3
27.4,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,6.0,,0.0,993.8583333333333,1509.5166666666667,22.541666666666668,52.333333333333336,1.3,17,35,7,4,3
5.7,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.4,7.0,,0.0,956.3083333333333,1373.8416666666667,15.820833333333333,60.25,2.8375,17,35,7,4,3
7.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,7.0,,0.0,956.3083333333333,1373.8416666666667,15.820833333333333,60.25,2.8375,17,35,7,4,3
33.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,6.0,,0.0,956.3083333333333,1373.8416666666667,15.820833333333333,60.25,2.8375,17,35,7,4,3
8.3,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,8.0,,0.0,956.3083333333333,1373.8416666666667,15.820833333333333,60.25,2.8375,17,35,7,4,3
115.7,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,31.0,,0.0,991.1791666666667,1529.9,25.629166666666666,51.291666666666664,1.1041666666666667,18,20,7,5,3
126.2,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,0.9,31.0,,0.0,991.1791666666667,1529.9,25.629166666666666,51.291666666666664,1.1041666666666667,18,20,7,5,3
59.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.8,5.0,,0.0,953.6416666666667,999.2583333333333,20.195833333333333,50.375,4.05,18,20,7,5,3
80.4,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.8,4.0,,0.0,953.6416666666667,999.2583333333333,20.195833333333333,50.375,4.05,18,20,7,5,3
77.4,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,5.0,,0.0,953.6416666666667,999.2583333333333,20.195833333333333,50.375,4.05,18,20,7,5,3
46.6,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,5.0,,0.0,953.6416666666667,999.2583333333333,20.195833333333333,50.375,4.05,18,20,7,5,3
49.5,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,5.0,,0.0,953.6416666666667,999.2583333333333,20.195833333333333,50.375,4.05,18,20,7,5,3
54.5,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,8.0,,0.0,953.6416666666667,999.2583333333333,20.195833333333333,50.375,4.05,18,20,7,5,3
63.2,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,8.0,,0.0,953.6416666666667,999.2583333333333,20.195833333333333,50.375,4.05,18,20,7,5,3
61.9,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,5.0,,0.0,953.6416666666667,999.2583333333333,20.195833333333333,50.375,4.05,18,20,7,5,3
42.7,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,5.0,,0.0,953.6416666666667,999.2583333333333,20.195833333333333,50.375,4.05,18,20,7,5,3
31.6,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,11.0,,0.0,990.6666666666666,1562.4583333333333,29.383333333333333,37.458333333333336,1.8041666666666667,17,25,7,6,3
20.3,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,0.9,32.0,,0.0,990.6666666666666,1562.4583333333333,29.383333333333333,37.458333333333336,1.8041666666666667,17,25,7,6,3
10.8,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,11.0,,0.0,990.6666666666666,1562.4583333333333,29.383333333333333,37.458333333333336,1.8041666666666667,17,25,7,6,3
15.3,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,8.0,,0.0,990.6666666666666,1562.4583333333333,29.383333333333333,37.458333333333336,1.8041666666666667,17,25,7,6,3
16.5,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,10.0,,0.0,990.6666666666666,1562.4583333333333,29.383333333333333,37.458333333333336,1.8041666666666667,17,25,7,6,3
8.1,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,10.0,,0.0,990.6666666666666,1562.4583333333333,29.383333333333333,37.458333333333336,1.8041666666666667,17,25,7,6,3
8.9,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,11.0,,0.0,990.6666666666666,1562.4583333333333,29.383333333333333,37.458333333333336,1.8041666666666667,17,25,7,6,3
8.5,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,15.0,,0.0,953.0458333333333,1033.3333333333333,24.55,47.208333333333336,3.5416666666666665,17,25,7,6,3
14.8,MATO GROSSO,MATO GROSSO                             ,SANTO ANTONIO DO LEVERGER,Pantanal,0.8,33.0,,0.0,990.8625,1564.5833333333333,28.904166666666665,39.458333333333336,1.4833333333333334,17,15,7,1,3
34.7,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,14.0,,0.0,990.8625,1564.5833333333333,28.904166666666665,39.458333333333336,1.4833333333333334,17,15,7,1,3
9.1,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,16.0,,0.0,990.8625,1564.5833333333333,28.904166666666665,39.458333333333336,1.4833333333333334,17,15,7,1,3
17.2,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,24.0,,0.0,990.8625,1564.5833333333333,28.904166666666665,39.458333333333336,1.4833333333333334,17,15,7,1,3
23.7,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,9.0,,0.0,952.5,1324.6583333333333,23.85,56.458333333333336,3.033333333333333,17,10,7,1,3
20.3,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,11.0,,0.0,952.5,1324.6583333333333,23.85,56.458333333333336,3.033333333333333,17,10,7,1,3
14.0,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,14.0,,0.0,952.5,1324.6583333333333,23.85,56.458333333333336,3.033333333333333,17,10,7,1,3
6.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,44.0,,0.0,952.5,1324.6583333333333,23.85,56.458333333333336,3.033333333333333,17,10,7,1,3
15.6,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,9.0,,0.0,952.5,1324.6583333333333,23.85,56.458333333333336,3.033333333333333,17,10,7,1,3
81.0,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,,22.0,,0.0,996.6833333333333,1006.6833333333333,20.083333333333332,68.625,1.7375,17,0,7,3,3
90.1,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,0.4,24.0,,0.0,996.6833333333333,1006.6833333333333,20.083333333333332,68.625,1.7375,17,0,7,3,3
62.8,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,,20.0,,0.0,996.6833333333333,1006.6833333333333,20.083333333333332,68.625,1.7375,17,0,7,3,3
18.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,,4.0,,0.0,955.45,1270.7916666666667,20.520833333333332,64.95833333333333,3.4541666666666666,17,45,7,4,3
8.6,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,PORTO MURTINHO,Pantanal,0.5,,,0.0,955.45,1270.7916666666667,20.520833333333332,64.95833333333333,3.4541666666666666,17,45,7,4,3
103.9,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.4,,,0.0,955.45,1270.7916666666667,20.520833333333332,64.95833333333333,3.4541666666666666,17,45,7,4,3
16.7,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.2,,,0.0,955.45,1270.7916666666667,20.520833333333332,64.95833333333333,3.4541666666666666,17,45,7,4,3
9.6,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.2,,,0.0,955.45,1270.7916666666667,20.520833333333332,64.95833333333333,3.4541666666666666,17,45,7,4,3
